RecordId,OrganizationID,Name,External Field Name,Internal Field Name,Entity,Mapping Type,Template Type,Engage Field Type,External Option Value,Internal Option DisplayName,Internal Option Value,Parent Record Type,Record Type
0dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Scientology,,cmc_religiouspreference,contact,175490000,CommonApp,,SCI,Scientology,175490037,,
0fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Seicho-no-Ie-ist,,cmc_religiouspreference,contact,175490000,CommonApp,,SEI,Seicho-no-Ie-ist,175490038,,
11d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Seventh Day Adventist,,cmc_religiouspreference,contact,175490000,CommonApp,,SDA,Seventh Day Adventist,175490039,,
13d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Shintoist,,cmc_religiouspreference,contact,175490000,CommonApp,,SHI,Shintoist,175490040,,
15d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Sikh,,cmc_religiouspreference,contact,175490000,CommonApp,,SIK,Sikh,175490041,,
17d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Taoist,,cmc_religiouspreference,contact,175490000,CommonApp,,TAO,Taoist,175490042,,
19d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Tenrikyoist,,cmc_religiouspreference,contact,175490000,CommonApp,,TEN,Tenrikyoist,175490043,,
1bd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Unitarian Universalist (UU),,cmc_religiouspreference,contact,175490000,CommonApp,,UNI,Unitarian Universalist (UU),175490044,,
1dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Wiccan (Pagan),,cmc_religiouspreference,contact,175490000,CommonApp,,PAG,Wiccan (Pagan),175490045,,
1fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Religious preference-Yazidi,,cmc_religiouspreference,contact,175490000,CommonApp,,YAZ,Yazidi,175490046,,
21d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-School discipline-No,,cmc_schooldiscipline,cmc_applicationregistration,175490000,CommonApp,,N,No,FALSE,,
23d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-School discipline-Yes,,cmc_schooldiscipline,cmc_applicationregistration,175490000,CommonApp,,Y,Yes,TRUE,,
25d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-U.S. Armed Forces status-Current Dependent,,cmc_usarmedforcesstatus,contact,175490000,CommonApp,,Current_Dependent,Current Dependent,175490001,,
27d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-U.S. Armed Forces status-Currently Serving,,cmc_usarmedforcesstatus,contact,175490000,CommonApp,,Currently_serving,Currently Serving,175490000,,
29d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-U.S. Armed Forces status-None,,cmc_usarmedforcesstatus,contact,175490000,CommonApp,,N,None,175490003,,
2bd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-U.S. Armed Forces status-Previously Served,,cmc_usarmedforcesstatus,contact,175490000,CommonApp,,Previously_served,Previously Served,175490002,,
2dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-Do not intend,,cmc_visatype,contact,175490000,CommonApp,,Do not intend,I do not intend to apply for a U.S. visa,175490000,,
2fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-Do not know,,cmc_visatype,contact,175490000,CommonApp,,Do not know,I do not know which visa I will hold,175490001,,
31d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-A-1 Foreign Diplomatic Personnel,,cmc_visatype,contact,175490000,CommonApp,,A1,A-1 Foreign Diplomatic Personnel,175490002,,
33d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-A-2  Dependent Foreign Diplomatic Personnel,,cmc_visatype,contact,175490000,CommonApp,,A2,A-2  Dependent Foreign Diplomatic Personnel,175490003,,
35d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-A-3 Employee of Foreign Gov Office,,cmc_visatype,contact,175490000,CommonApp,,A3,A-3 Employee of Foreign Gov Office,175490004,,
37d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-B-2  Tourist,,cmc_visatype,contact,175490000,CommonApp,,B2,B-2  Tourist,175490005,,
39d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-E-2  Dependent of Treaty Investor,,cmc_visatype,contact,175490000,CommonApp,,E2,E-2  Dependent of Treaty Investor,175490006,,
3bd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-F-1 Academic Visa,,cmc_visatype,contact,175490000,CommonApp,,F1,F-1 Academic Visa,1,,
3dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-F-2 Academic Dependent Visa,,cmc_visatype,contact,175490000,CommonApp,,F2,F-2 Academic Dependent Visa,2,,
3fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-G-1  Representative of Intl. Org.,,cmc_visatype,contact,175490000,CommonApp,,G1,G-1  Representative of Intl. Org.,175490007,,
41d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-G-2  Dependent of Representative of Intl. Org.,,cmc_visatype,contact,175490000,CommonApp,,G2,G-2  Dependent of Representative of Intl. Org.,175490008,,
43d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-G-3  Dependent of Representative of Intl. Org.,,cmc_visatype,contact,175490000,CommonApp,,G3,G-3  Dependent of Representative of Intl. Org.,175490009,,
45d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-G-4  Dependent of Representative of Intl. Org.,,cmc_visatype,contact,175490000,CommonApp,,G4,G-4  Dependent of Representative of Intl. Org.,175490010,,
47d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-H-4  Dependent of H Visa Holder,,cmc_visatype,contact,175490000,CommonApp,,H4,H-4  Dependent of H Visa Holder,175490011,,
49d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-J-1 Exchange Visitor Visa,,cmc_visatype,contact,175490000,CommonApp,,J1,J-1 Exchange Visitor Visa,3,,
4bd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-J-2 Exchange Visitor Dependent Visa,,cmc_visatype,contact,175490000,CommonApp,,J2,J-2 Exchange Visitor Dependent Visa,4,,
4dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-L-2  Dependent of L-1 Visa Holder,,cmc_visatype,contact,175490000,CommonApp,,L2,L-2  Dependent of L-1 Visa Holder,175490012,,
4fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-Other Visa,,cmc_visatype,contact,175490000,CommonApp,,OTH,Other Visa,7,,
51d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Visa type-R-2  Dependent of R-1 Visa Holder,,cmc_visatype,contact,175490000,CommonApp,,R2,R-2  Dependent of R-1 Visa Holder,175490013,,
53d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Sex-F,,gendercode,contact,175490000,CommonApp,,F,Female,2,,
55d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Sex-M,,gendercode,contact,175490000,CommonApp,,M,Male,1,,
57d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Parent Living-FALSE,,mshied_isdeceased,contact,175490000,CommonApp,,N,No,FALSE,,
59d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Parent Living-TRUE,,mshied_isdeceased,contact,175490000,CommonApp,,Y,Yes,TRUE,,
5bd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Background-American Indian or Alaska Native,,mshied_race_,contact,175490000,CommonApp,,N,American Indian or Alaska Native,175490000,,
5dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Background-Asian,,mshied_race_,contact,175490000,CommonApp,,A,Asian,175490001,,
5fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Background-Black or African American,,mshied_race_,contact,175490000,CommonApp,,B,Black or African American,175490002,,
61d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Background-Native Hawaiian or Other Pacific Islander,,mshied_race_,contact,175490000,CommonApp,,P,Native Hawaiian or Other Pacific Islander,175490003,,
63d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Background-White,,mshied_race_,contact,175490000,CommonApp,,W,White,175490004,,
65d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 4,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,4,4,175490000,,
67d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 5,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,5,5,175490001,,
69d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 6,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,6,6,175490002,,
6bd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 7,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,7,7,175490003,,
6dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 8,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,8,8,175490004,,
6fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 9,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,9,9,175490005,,
71d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 10,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,10,10,175490006,,
73d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 11,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,11,11,175490007,,
75d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 12,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,12,12,175490008,,
77d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 13,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,13,13,175490009,,
79d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 14,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,14,14,175490010,,
7bd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 15,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,15,15,175490011,,
7dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 16,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,16,16,175490012,,
7fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 17,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,17,17,175490013,,
81d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 18,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,18,18,175490014,,
83d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 19,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,19,19,175490015,,
85d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 20,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,20,20,175490016,,
87d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale 100,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,100,100,175490017,,
89d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-PreviousEducation-GPA Scale None,,cmc_gpascale,mshied_previouseducation,175490000,CommonApp,,None,None,175490018,,
8bd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Aland Islands,,cmc_country,customeraddress,175490000,CommonApp,,AFG,Aland Islands,175490000,,
8dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Afghanistan,,cmc_country,customeraddress,175490000,CommonApp,,ALA,Afghanistan,175490001,,
8fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Albania,,cmc_country,customeraddress,175490000,CommonApp,,ALB,Albania,175490002,,
91d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Algeria,,cmc_country,customeraddress,175490000,CommonApp,,DZA,Algeria,175490003,,
93d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Andorra,,cmc_country,customeraddress,175490000,CommonApp,,AND,Andorra,175490004,,
95d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Angola,,cmc_country,customeraddress,175490000,CommonApp,,AGO,Angola,175490005,,
97d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Anguilla,,cmc_country,customeraddress,175490000,CommonApp,,AIA,Anguilla,175490006,,
99d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Antarctica,,cmc_country,customeraddress,175490000,CommonApp,,ATA,Antarctica,175490007,,
9bd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Antigua and Barbuda,,cmc_country,customeraddress,175490000,CommonApp,,ATG,Antigua and Barbuda,175490008,,
9dd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Argentina,,cmc_country,customeraddress,175490000,CommonApp,,ARG,Argentina,175490009,,
9fd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Armenia,,cmc_country,customeraddress,175490000,CommonApp,,ARM,Armenia,175490010,,
a1d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Aruba,,cmc_country,customeraddress,175490000,CommonApp,,ABW,Aruba,175490011,,
a3d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Australia,,cmc_country,customeraddress,175490000,CommonApp,,AUS,Australia,175490012,,
a5d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Austria,,cmc_country,customeraddress,175490000,CommonApp,,AUT,Austria,175490013,,
a7d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Azerbaijan,,cmc_country,customeraddress,175490000,CommonApp,,AZE,Azerbaijan,175490014,,
a9d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bahamas,,cmc_country,customeraddress,175490000,CommonApp,,BHS,Bahamas,175490015,,
abd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bahrain,,cmc_country,customeraddress,175490000,CommonApp,,BHR,Bahrain,175490016,,
add7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bangladesh,,cmc_country,customeraddress,175490000,CommonApp,,BGD,Bangladesh,175490017,,
afd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Barbados,,cmc_country,customeraddress,175490000,CommonApp,,BRB,Barbados,175490018,,
b1d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Belarus,,cmc_country,customeraddress,175490000,CommonApp,,BLR,Belarus,175490019,,
b3d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Belgium,,cmc_country,customeraddress,175490000,CommonApp,,BEL,Belgium,175490020,,
b5d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Belize,,cmc_country,customeraddress,175490000,CommonApp,,BLZ,Belize,175490021,,
b7d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Benin,,cmc_country,customeraddress,175490000,CommonApp,,BEN,Benin,175490022,,
b9d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bermuda,,cmc_country,customeraddress,175490000,CommonApp,,BMU,Bermuda,175490023,,
bbd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bhutan,,cmc_country,customeraddress,175490000,CommonApp,,BTN,Bhutan,175490024,,
bdd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bolivia,,cmc_country,customeraddress,175490000,CommonApp,,BOL,Bolivia,175490025,,
bfd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bonaire Sint Eustasius and Saba,,cmc_country,customeraddress,175490000,CommonApp,,BES,Bonaire Sint Eustasius and Saba,175490026,,
c1d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bosnia and Herzegovina,,cmc_country,customeraddress,175490000,CommonApp,,BIH,Bosnia and Herzegovina,175490027,,
c3d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Botswana,,cmc_country,customeraddress,175490000,CommonApp,,BWA,Botswana,175490028,,
c5d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bouvet Island,,cmc_country,customeraddress,175490000,CommonApp,,BVT,Bouvet Island,175490029,,
c7d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Brazil,,cmc_country,customeraddress,175490000,CommonApp,,BRA,Brazil,175490030,,
c9d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-British Indian Ocean Territory,,cmc_country,customeraddress,175490000,CommonApp,,IOT,British Indian Ocean Territory,175490031,,
cbd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Brunei Darussalam,,cmc_country,customeraddress,175490000,CommonApp,,BRN,Brunei Darussalam,175490032,,
cdd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Bulgaria,,cmc_country,customeraddress,175490000,CommonApp,,BGR,Bulgaria,175490033,,
cfd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Burkina Faso,,cmc_country,customeraddress,175490000,CommonApp,,BFA,Burkina Faso,175490034,,
d1d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Burundi,,cmc_country,customeraddress,175490000,CommonApp,,BDI,Burundi,175490035,,
d3d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cambodia,,cmc_country,customeraddress,175490000,CommonApp,,CPV,Cambodia,175490036,,
d5d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cameroon,,cmc_country,customeraddress,175490000,CommonApp,,KHM,Cameroon,175490037,,
d7d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Canada,,cmc_country,customeraddress,175490000,CommonApp,,CMR,Canada,175490038,,
d9d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cabo Verde,,cmc_country,customeraddress,175490000,CommonApp,,CAN,Cabo Verde,175490039,,
dbd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cayman Islands,,cmc_country,customeraddress,175490000,CommonApp,,CYM,Cayman Islands,175490040,,
ddd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Central African Republic,,cmc_country,customeraddress,175490000,CommonApp,,CAF,Central African Republic,175490041,,
dfd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Chad,,cmc_country,customeraddress,175490000,CommonApp,,TCD,Chad,175490042,,
e1d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Chile,,cmc_country,customeraddress,175490000,CommonApp,,CHL,Chile,175490043,,
e3d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-China,,cmc_country,customeraddress,175490000,CommonApp,,CHN,China,175490044,,
e5d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Christmas Island,,cmc_country,customeraddress,175490000,CommonApp,,CXR,Christmas Island,175490045,,
e7d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cocos (Keeling) Islands,,cmc_country,customeraddress,175490000,CommonApp,,CCK,Cocos (Keeling) Islands,175490046,,
e9d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Colombia,,cmc_country,customeraddress,175490000,CommonApp,,COL,Colombia,175490047,,
ebd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Comoros,,cmc_country,customeraddress,175490000,CommonApp,,COM,Comoros,175490048,,
edd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Congo,,cmc_country,customeraddress,175490000,CommonApp,,COG,Congo,175490049,,
efd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Congo (the Democratic Republic of the),,cmc_country,customeraddress,175490000,CommonApp,,COD,Congo (the Democratic Republic of the),175490050,,
f1d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cook Islands,,cmc_country,customeraddress,175490000,CommonApp,,COK,Cook Islands,175490051,,
f3d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Costa Rica,,cmc_country,customeraddress,175490000,CommonApp,,CRI,Costa Rica,175490052,,
f5d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cote d!Ivoire,,cmc_country,customeraddress,175490000,CommonApp,,CIV,Cote d!Ivoire,175490053,,
f7d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Croatia,,cmc_country,customeraddress,175490000,CommonApp,,HRV,Croatia,175490054,,
f9d7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cuba,,cmc_country,customeraddress,175490000,CommonApp,,CUB,Cuba,175490055,,
fbd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cura&#195;&#167;ao,,cmc_country,customeraddress,175490000,CommonApp,,CUW,Cura&#195;&#167;ao,175490056,,
fdd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Cyprus,,cmc_country,customeraddress,175490000,CommonApp,,CYP,Cyprus,175490057,,
ffd7aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Czechia,,cmc_country,customeraddress,175490000,CommonApp,,CZE,Czechia,175490058,,
01d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Denmark,,cmc_country,customeraddress,175490000,CommonApp,,DNK,Denmark,175490059,,
03d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Djibouti,,cmc_country,customeraddress,175490000,CommonApp,,DJI,Djibouti,175490060,,
05d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Dominica,,cmc_country,customeraddress,175490000,CommonApp,,DMA,Dominica,175490061,,
07d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Dominican Republic,,cmc_country,customeraddress,175490000,CommonApp,,DOM,Dominican Republic,175490062,,
09d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Ecuador,,cmc_country,customeraddress,175490000,CommonApp,,ECU,Ecuador,175490063,,
0bd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Egypt,,cmc_country,customeraddress,175490000,CommonApp,,EGY,Egypt,175490064,,
0dd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-El Salvador,,cmc_country,customeraddress,175490000,CommonApp,,SLV,El Salvador,175490065,,
0fd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Equatorial Guinea,,cmc_country,customeraddress,175490000,CommonApp,,GNQ,Equatorial Guinea,175490066,,
11d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Eritrea,,cmc_country,customeraddress,175490000,CommonApp,,ERI,Eritrea,175490067,,
13d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Estonia,,cmc_country,customeraddress,175490000,CommonApp,,EST,Estonia,175490068,,
15d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Ethiopia,,cmc_country,customeraddress,175490000,CommonApp,,ETH,Ethiopia,175490069,,
17d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Falkland Islands (Malvinas),,cmc_country,customeraddress,175490000,CommonApp,,FLK,Falkland Islands (Malvinas),175490070,,
19d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Faroe Islands,,cmc_country,customeraddress,175490000,CommonApp,,FRO,Faroe Islands,175490071,,
1bd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Fiji,,cmc_country,customeraddress,175490000,CommonApp,,FJI,Fiji,175490072,,
1dd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Finland,,cmc_country,customeraddress,175490000,CommonApp,,FIN,Finland,175490073,,
1fd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-France,,cmc_country,customeraddress,175490000,CommonApp,,FRA,France,175490074,,
21d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-French Guiana,,cmc_country,customeraddress,175490000,CommonApp,,GUF,French Guiana,175490075,,
23d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-French Polynesia,,cmc_country,customeraddress,175490000,CommonApp,,PYF,French Polynesia,175490076,,
25d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-French Southern Territories,,cmc_country,customeraddress,175490000,CommonApp,,ATF,French Southern Territories,175490077,,
27d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Gabon,,cmc_country,customeraddress,175490000,CommonApp,,GAB,Gabon,175490078,,
29d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Gambia,,cmc_country,customeraddress,175490000,CommonApp,,GMB,Gambia,175490079,,
2bd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Georgia,,cmc_country,customeraddress,175490000,CommonApp,,GEO,Georgia,175490080,,
2dd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Germany,,cmc_country,customeraddress,175490000,CommonApp,,DEU,Germany,175490081,,
2fd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Ghana,,cmc_country,customeraddress,175490000,CommonApp,,GHA,Ghana,175490082,,
31d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Gibraltar,,cmc_country,customeraddress,175490000,CommonApp,,GIB,Gibraltar,175490083,,
33d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Greece,,cmc_country,customeraddress,175490000,CommonApp,,GRC,Greece,175490084,,
35d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Greenland,,cmc_country,customeraddress,175490000,CommonApp,,GRL,Greenland,175490085,,
37d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Grenada,,cmc_country,customeraddress,175490000,CommonApp,,GRD,Grenada,175490086,,
39d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Guadeloupe,,cmc_country,customeraddress,175490000,CommonApp,,GLP,Guadeloupe,175490087,,
3bd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Guatemala,,cmc_country,customeraddress,175490000,CommonApp,,GTM,Guatemala,175490089,,
3dd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Guernsey,,cmc_country,customeraddress,175490000,CommonApp,,GGY,Guernsey,175490090,,
3fd8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Guinea,,cmc_country,customeraddress,175490000,CommonApp,,GIN,Guinea,175490091,,
41d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Guinea-Bissau,,cmc_country,customeraddress,175490000,CommonApp,,GNB,Guinea-Bissau,175490092,,
43d8aff3-9bf6-e911-a811-000d3a4e6589,,CommonApp-Country-Guyana,,cmc_country,customeraddress,175490000,CommonApp,,GUY,Guyana,175490093,,
