entity Name,displayname,id,field Name,value
cmc_portofentries,Port of entry,7201d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"ANCHORAGE, AK"
cmc_portofentries,Port of entry,7301d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,11
cmc_portofentries,Port of entry,7301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7301d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,ANDRADE CA
cmc_portofentries,Port of entry,7401d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,12
cmc_portofentries,Port of entry,7401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7401d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,ANTLER ND
cmc_portofentries,Port of entry,7501d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,13
cmc_portofentries,Port of entry,7501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7501d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,ARUBA NETH ANTILLES
cmc_portofentries,Port of entry,7601d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,14
cmc_portofentries,Port of entry,7601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7601d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,ASTORIA OR
cmc_portofentries,Port of entry,7701d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,15
cmc_portofentries,Port of entry,7701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7701d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,ATLANTA GA
cmc_portofentries,Port of entry,7801d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,16
cmc_portofentries,Port of entry,7801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7801d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,AUSTIN TX
cmc_portofentries,Port of entry,7901d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,17
cmc_portofentries,Port of entry,7901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7901d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,BALTIMORE MD
cmc_portofentries,Port of entry,7a01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,18
cmc_portofentries,Port of entry,7a01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7a01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7a01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"BANGOR, ME"
cmc_portofentries,Port of entry,7b01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,19
cmc_portofentries,Port of entry,7b01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7b01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7b01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,BATON ROUGE LA
cmc_portofentries,Port of entry,7c01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,20
cmc_portofentries,Port of entry,7c01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7c01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7c01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,BAUDETTE MN
cmc_portofentries,Port of entry,7d01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,21
cmc_portofentries,Port of entry,7d01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7d01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7d01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"BAYONNE, NJ"
cmc_portofentries,Port of entry,7e01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,22
cmc_portofentries,Port of entry,7e01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7e01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7e01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"BEEBE PLAIN, VT"
cmc_portofentries,Port of entry,7f01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,23
cmc_portofentries,Port of entry,7f01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,7f01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,7f01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"BEECHER FALLS, VT"
cmc_portofentries,Port of entry,8001d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,24
cmc_portofentries,Port of entry,8001d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8001d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8001d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,BELLINGHAM WA
cmc_portofentries,Port of entry,8101d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,25
cmc_portofentries,Port of entry,8101d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8101d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8101d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,BLAINE WA
cmc_portofentries,Port of entry,8201d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,26
cmc_portofentries,Port of entry,8201d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8201d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8201d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"BLAINE, WA PACIFIC HWY"
cmc_portofentries,Port of entry,8301d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,27
cmc_portofentries,Port of entry,8301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8301d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"BOSTON, MA"
cmc_portofentries,Port of entry,8401d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,28
cmc_portofentries,Port of entry,8401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8401d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,BOUNDARY WA
cmc_portofentries,Port of entry,8501d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,29
cmc_portofentries,Port of entry,8501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8501d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,BRIDGE OF AMERICAS TX
cmc_portofentries,Port of entry,8601d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,30
cmc_portofentries,Port of entry,8601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8601d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"BRIDGEWATER, ME"
cmc_portofentries,Port of entry,8701d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,31
cmc_portofentries,Port of entry,8701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8701d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,BROWNSV&#39;LE TX
cmc_portofentries,Port of entry,8801d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,32
cmc_portofentries,Port of entry,8801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8801d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,BROWNSV&#39;LE-MATAMOR.TX
cmc_portofentries,Port of entry,8901d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,33
cmc_portofentries,Port of entry,8901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8901d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"BURLINGTON, VT"
cmc_portofentries,Port of entry,8a01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,34
cmc_portofentries,Port of entry,8a01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8a01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8a01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CALAIS, ME"
cmc_portofentries,Port of entry,8b01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,35
cmc_portofentries,Port of entry,8b01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8b01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8b01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CALEXICO, CA"
cmc_portofentries,Port of entry,8c01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,36
cmc_portofentries,Port of entry,8c01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8c01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8c01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CALEXICO-EAST, CA"
cmc_portofentries,Port of entry,8d01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,37
cmc_portofentries,Port of entry,8d01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8d01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8d01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CALGARY, CN"
cmc_portofentries,Port of entry,8e01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,38
cmc_portofentries,Port of entry,8e01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8e01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8e01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CAMDEN, NJ"
cmc_portofentries,Port of entry,8f01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,39
cmc_portofentries,Port of entry,8f01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,8f01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,8f01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CANAAN, VT"
cmc_portofentries,Port of entry,9001d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,40
cmc_portofentries,Port of entry,9001d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9001d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9001d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CARBURY, ND"
cmc_portofentries,Port of entry,9101d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,41
cmc_portofentries,Port of entry,9101d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9101d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9101d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CHAMPLAIN, NY"
cmc_portofentries,Port of entry,9201d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,42
cmc_portofentries,Port of entry,9201d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9201d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9201d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CHARLESTON, SC"
cmc_portofentries,Port of entry,9301d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,43
cmc_portofentries,Port of entry,9301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9301d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,CHARLOTTE AMALIE
cmc_portofentries,Port of entry,9401d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,44
cmc_portofentries,Port of entry,9401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9401d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CHARLOTTE, NC"
cmc_portofentries,Port of entry,9501d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,45
cmc_portofentries,Port of entry,9501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9501d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CHATEAUGAY, NY"
cmc_portofentries,Port of entry,9601d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,46
cmc_portofentries,Port of entry,9601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9601d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CHICAGO, IL"
cmc_portofentries,Port of entry,9701d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,47
cmc_portofentries,Port of entry,9701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9701d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CHIEF MOUNTAIN, MT"
cmc_portofentries,Port of entry,9801d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,48
cmc_portofentries,Port of entry,9801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9801d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CHRISTIANSTED, VI"
cmc_portofentries,Port of entry,9901d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,49
cmc_portofentries,Port of entry,9901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9901d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CINCINNATI, OH"
cmc_portofentries,Port of entry,9a01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,50
cmc_portofentries,Port of entry,9a01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9a01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9a01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CLEVELAND, OH"
cmc_portofentries,Port of entry,9b01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,51
cmc_portofentries,Port of entry,9b01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9b01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9b01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"COBURN GORE, ME"
cmc_portofentries,Port of entry,9c01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,52
cmc_portofentries,Port of entry,9c01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9c01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9c01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"COLUMBUS, NM"
cmc_portofentries,Port of entry,9d01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,53
cmc_portofentries,Port of entry,9d01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9d01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9d01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"COLUMBUS, OH"
cmc_portofentries,Port of entry,9e01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,54
cmc_portofentries,Port of entry,9e01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9e01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9e01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"COOS BAY, OR"
cmc_portofentries,Port of entry,9f01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,55
cmc_portofentries,Port of entry,9f01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,9f01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,9f01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CORPUS CHRISTI, TX"
cmc_portofentries,Port of entry,a001d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,56
cmc_portofentries,Port of entry,a001d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a001d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a001d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"CRUZ BAY, ST JOHN"
cmc_portofentries,Port of entry,a101d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,57
cmc_portofentries,Port of entry,a101d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a101d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a101d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DALLAS, TX"
cmc_portofentries,Port of entry,a201d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,58
cmc_portofentries,Port of entry,a201d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a201d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a201d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DALTONS CACHE, AK"
cmc_portofentries,Port of entry,a301d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,59
cmc_portofentries,Port of entry,a301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a301d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DANVILLE, WA"
cmc_portofentries,Port of entry,a401d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,60
cmc_portofentries,Port of entry,a401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a401d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DEL BONITA, MT"
cmc_portofentries,Port of entry,a501d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,61
cmc_portofentries,Port of entry,a501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a501d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DEL RIO, TX"
cmc_portofentries,Port of entry,a601d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,62
cmc_portofentries,Port of entry,a601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a601d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,DENVER CO
cmc_portofentries,Port of entry,a701d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,63
cmc_portofentries,Port of entry,a701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a701d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DERBY LINE, VT (I-91)"
cmc_portofentries,Port of entry,a801d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,64
cmc_portofentries,Port of entry,a801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a801d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DERBY LINE, VT (RT 5)"
cmc_portofentries,Port of entry,a901d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,65
cmc_portofentries,Port of entry,a901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,a901d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,a901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,DETROIT MI (TUNNEL)
cmc_portofentries,Port of entry,aa01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,66
cmc_portofentries,Port of entry,aa01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,aa01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,aa01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DETROIT, MI"
cmc_portofentries,Port of entry,ab01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,67
cmc_portofentries,Port of entry,ab01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,ab01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,ab01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DETROIT, MI (BRIDGE)"
cmc_portofentries,Port of entry,ac01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,68
cmc_portofentries,Port of entry,ac01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,ac01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,ac01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DOUGLAS, AZ"
cmc_portofentries,Port of entry,ad01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,69
cmc_portofentries,Port of entry,ad01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,ad01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,ad01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DOVER, DE AFB"
cmc_portofentries,Port of entry,ae01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,70
cmc_portofentries,Port of entry,ae01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,ae01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,ae01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DULUTH, MN"
cmc_portofentries,Port of entry,af01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,71
cmc_portofentries,Port of entry,af01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,af01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,af01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DUNSEITH, ND"
cmc_portofentries,Port of entry,b001d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,72
cmc_portofentries,Port of entry,b001d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b001d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b001d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"DUTCH HARBOR, AK"
cmc_portofentries,Port of entry,b101d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,73
cmc_portofentries,Port of entry,b101d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b101d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b101d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"EAGLE PASS, TX"
cmc_portofentries,Port of entry,b201d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,74
cmc_portofentries,Port of entry,b201d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b201d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b201d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"EAST RICHFORD, VT"
cmc_portofentries,Port of entry,b301d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,75
cmc_portofentries,Port of entry,b301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b301d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b301d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"EASTON, ME"
cmc_portofentries,Port of entry,b401d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,76
cmc_portofentries,Port of entry,b401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b401d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b401d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"EASTPORT, ID"
cmc_portofentries,Port of entry,b501d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,77
cmc_portofentries,Port of entry,b501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b501d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b501d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"EASTPORT, ME"
cmc_portofentries,Port of entry,b601d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,78
cmc_portofentries,Port of entry,b601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b601d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b601d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"EDMONTON, CN"
cmc_portofentries,Port of entry,b701d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,79
cmc_portofentries,Port of entry,b701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b701d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b701d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"ESTCOURT, ME"
cmc_portofentries,Port of entry,b801d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,80
cmc_portofentries,Port of entry,b801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b801d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b801d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"FABENS, TX"
cmc_portofentries,Port of entry,b901d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,81
cmc_portofentries,Port of entry,b901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,b901d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,b901d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"FAIRBANKS, AK"
cmc_portofentries,Port of entry,ba01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,82
cmc_portofentries,Port of entry,ba01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryid,ba01d17d-8586-e711-8100-c4346bdc42d1
cmc_portofentries,Port of entry,ba01d17d-8586-e711-8100-c4346bdc42d1,cmc_portofentryname,"FALCON HEIGHTS, TX"
cmc_portofentries,Port of entry,bb01d17d-8586-e711-8100-c4346bdc42d1,cmc_externalsisid,83
